date,time,temp(f),temp(c),datetime
9/18/2022,21:35,56.75,13.750000,09/18/22 9:35:00 PM
9/18/2022,21:40,56.75,13.750000,09/18/22 9:40:00 PM
9/18/2022,21:45,56.75,13.750000,09/18/22 9:45:00 PM
9/18/2022,21:50,56.75,13.750000,09/18/22 9:50:00 PM
9/18/2022,21:55,56.75,13.750000,09/18/22 9:55:00 PM
9/18/2022,22:00,56.75,13.750000,09/18/22 10:00:00 PM
9/18/2022,22:05,56.75,13.750000,09/18/22 10:05:00 PM
9/18/2022,22:10,56.75,13.750000,09/18/22 10:10:00 PM
9/18/2022,22:15,56.75,13.750000,09/18/22 10:15:00 PM
9/18/2022,22:20,56.75,13.750000,09/18/22 10:20:00 PM
9/18/2022,22:25,56.75,13.750000,09/18/22 10:25:00 PM
9/18/2022,22:30,56.75,13.750000,09/18/22 10:30:00 PM
9/18/2022,22:35,56.75,13.750000,09/18/22 10:35:00 PM
9/18/2022,22:40,56.75,13.750000,09/18/22 10:40:00 PM
9/18/2022,22:45,56.75,13.750000,09/18/22 10:45:00 PM
9/18/2022,22:50,56.577,13.653889,09/18/22 10:50:00 PM
9/18/2022,22:55,56.75,13.750000,09/18/22 10:55:00 PM
9/18/2022,23:00,56.577,13.653889,09/18/22 11:00:00 PM
9/18/2022,23:05,56.577,13.653889,09/18/22 11:05:00 PM
9/18/2022,23:10,56.577,13.653889,09/18/22 11:10:00 PM
9/18/2022,23:15,56.577,13.653889,09/18/22 11:15:00 PM
9/18/2022,23:20,56.577,13.653889,09/18/22 11:20:00 PM
9/18/2022,23:25,56.577,13.653889,09/18/22 11:25:00 PM
9/18/2022,23:30,56.577,13.653889,09/18/22 11:30:00 PM
9/18/2022,23:35,56.577,13.653889,09/18/22 11:35:00 PM
9/18/2022,23:40,56.404,13.557778,09/18/22 11:40:00 PM
9/18/2022,23:45,56.404,13.557778,09/18/22 11:45:00 PM
9/18/2022,23:50,56.404,13.557778,09/18/22 11:50:00 PM
9/18/2022,23:55,56.404,13.557778,09/18/22 11:55:00 PM
9/19/2022,0:00,56.404,13.557778,09/19/22 12:00:00 AM
9/19/2022,0:05,56.404,13.557778,09/19/22 12:05:00 AM
9/19/2022,0:10,56.404,13.557778,09/19/22 12:10:00 AM
9/19/2022,0:15,56.23,13.461111,09/19/22 12:15:00 AM
9/19/2022,0:20,56.23,13.461111,09/19/22 12:20:00 AM
9/19/2022,0:25,56.23,13.461111,09/19/22 12:25:00 AM
9/19/2022,0:30,56.404,13.557778,09/19/22 12:30:00 AM
9/19/2022,0:35,56.23,13.461111,09/19/22 12:35:00 AM
9/19/2022,0:40,56.404,13.557778,09/19/22 12:40:00 AM
9/19/2022,0:45,56.404,13.557778,09/19/22 12:45:00 AM
9/19/2022,0:50,56.404,13.557778,09/19/22 12:50:00 AM
9/19/2022,0:55,56.404,13.557778,09/19/22 12:55:00 AM
9/19/2022,1:00,56.404,13.557778,09/19/22 1:00:00 AM
9/19/2022,1:05,56.404,13.557778,09/19/22 1:05:00 AM
9/19/2022,1:10,56.404,13.557778,09/19/22 1:10:00 AM
9/19/2022,1:15,56.404,13.557778,09/19/22 1:15:00 AM
9/19/2022,1:20,56.404,13.557778,09/19/22 1:20:00 AM
9/19/2022,1:25,56.404,13.557778,09/19/22 1:25:00 AM
9/19/2022,1:30,56.404,13.557778,09/19/22 1:30:00 AM
9/19/2022,1:35,56.404,13.557778,09/19/22 1:35:00 AM
9/19/2022,1:40,56.404,13.557778,09/19/22 1:40:00 AM
9/19/2022,1:45,56.404,13.557778,09/19/22 1:45:00 AM
9/19/2022,1:50,56.404,13.557778,09/19/22 1:50:00 AM
9/19/2022,1:55,56.404,13.557778,09/19/22 1:55:00 AM
9/19/2022,2:00,56.404,13.557778,09/19/22 2:00:00 AM
9/19/2022,2:05,56.404,13.557778,09/19/22 2:05:00 AM
9/19/2022,2:10,56.577,13.653889,09/19/22 2:10:00 AM
9/19/2022,2:15,56.577,13.653889,09/19/22 2:15:00 AM
9/19/2022,2:20,56.577,13.653889,09/19/22 2:20:00 AM
9/19/2022,2:25,56.577,13.653889,09/19/22 2:25:00 AM
9/19/2022,2:30,56.577,13.653889,09/19/22 2:30:00 AM
9/19/2022,2:35,56.577,13.653889,09/19/22 2:35:00 AM
9/19/2022,2:40,56.577,13.653889,09/19/22 2:40:00 AM
9/19/2022,2:45,56.577,13.653889,09/19/22 2:45:00 AM
9/19/2022,2:50,56.577,13.653889,09/19/22 2:50:00 AM
9/19/2022,2:55,56.577,13.653889,09/19/22 2:55:00 AM
9/19/2022,3:00,56.577,13.653889,09/19/22 3:00:00 AM
9/19/2022,3:05,56.75,13.750000,09/19/22 3:05:00 AM
9/19/2022,3:10,56.577,13.653889,09/19/22 3:10:00 AM
9/19/2022,3:15,56.75,13.750000,09/19/22 3:15:00 AM
9/19/2022,3:20,56.75,13.750000,09/19/22 3:20:00 AM
9/19/2022,3:25,56.75,13.750000,09/19/22 3:25:00 AM
9/19/2022,3:30,56.75,13.750000,09/19/22 3:30:00 AM
9/19/2022,3:35,56.75,13.750000,09/19/22 3:35:00 AM
9/19/2022,3:40,56.75,13.750000,09/19/22 3:40:00 AM
9/19/2022,3:45,56.75,13.750000,09/19/22 3:45:00 AM
9/19/2022,3:50,56.75,13.750000,09/19/22 3:50:00 AM
9/19/2022,3:55,56.75,13.750000,09/19/22 3:55:00 AM
9/19/2022,4:00,56.75,13.750000,09/19/22 4:00:00 AM
9/19/2022,4:05,56.75,13.750000,09/19/22 4:05:00 AM
9/19/2022,4:10,56.923,13.846111,09/19/22 4:10:00 AM
9/19/2022,4:15,56.923,13.846111,09/19/22 4:15:00 AM
9/19/2022,4:20,56.923,13.846111,09/19/22 4:20:00 AM
9/19/2022,4:25,56.923,13.846111,09/19/22 4:25:00 AM
9/19/2022,4:30,56.923,13.846111,09/19/22 4:30:00 AM
9/19/2022,4:35,56.923,13.846111,09/19/22 4:35:00 AM
9/19/2022,4:40,56.923,13.846111,09/19/22 4:40:00 AM
9/19/2022,4:45,56.923,13.846111,09/19/22 4:45:00 AM
9/19/2022,4:50,56.923,13.846111,09/19/22 4:50:00 AM
9/19/2022,4:55,56.923,13.846111,09/19/22 4:55:00 AM
9/19/2022,5:00,56.923,13.846111,09/19/22 5:00:00 AM
9/19/2022,5:05,57.096,13.942222,09/19/22 5:05:00 AM
9/19/2022,5:10,57.096,13.942222,09/19/22 5:10:00 AM
9/19/2022,5:15,57.096,13.942222,09/19/22 5:15:00 AM
9/19/2022,5:20,57.096,13.942222,09/19/22 5:20:00 AM
9/19/2022,5:25,57.096,13.942222,09/19/22 5:25:00 AM
9/19/2022,5:30,57.096,13.942222,09/19/22 5:30:00 AM
9/19/2022,5:35,57.096,13.942222,09/19/22 5:35:00 AM
9/19/2022,5:40,57.096,13.942222,09/19/22 5:40:00 AM
9/19/2022,5:45,57.096,13.942222,09/19/22 5:45:00 AM
9/19/2022,5:50,57.096,13.942222,09/19/22 5:50:00 AM
9/19/2022,5:55,57.096,13.942222,09/19/22 5:55:00 AM
9/19/2022,6:00,57.096,13.942222,09/19/22 6:00:00 AM
9/19/2022,6:05,57.096,13.942222,09/19/22 6:05:00 AM
9/19/2022,6:10,57.096,13.942222,09/19/22 6:10:00 AM
9/19/2022,6:15,57.268,14.037778,09/19/22 6:15:00 AM
9/19/2022,6:20,57.268,14.037778,09/19/22 6:20:00 AM
9/19/2022,6:25,57.268,14.037778,09/19/22 6:25:00 AM
9/19/2022,6:30,57.268,14.037778,09/19/22 6:30:00 AM
9/19/2022,6:35,57.268,14.037778,09/19/22 6:35:00 AM
9/19/2022,6:40,57.268,14.037778,09/19/22 6:40:00 AM
9/19/2022,6:45,57.268,14.037778,09/19/22 6:45:00 AM
9/19/2022,6:50,57.268,14.037778,09/19/22 6:50:00 AM
9/19/2022,6:55,57.268,14.037778,09/19/22 6:55:00 AM
9/19/2022,7:00,57.268,14.037778,09/19/22 7:00:00 AM
9/19/2022,7:05,57.268,14.037778,09/19/22 7:05:00 AM
9/19/2022,7:10,57.268,14.037778,09/19/22 7:10:00 AM
9/19/2022,7:15,57.268,14.037778,09/19/22 7:15:00 AM
9/19/2022,7:20,57.268,14.037778,09/19/22 7:20:00 AM
9/19/2022,7:25,57.268,14.037778,09/19/22 7:25:00 AM
9/19/2022,7:30,57.268,14.037778,09/19/22 7:30:00 AM
9/19/2022,7:35,57.268,14.037778,09/19/22 7:35:00 AM
9/19/2022,7:40,57.441,14.133889,09/19/22 7:40:00 AM
9/19/2022,7:45,57.441,14.133889,09/19/22 7:45:00 AM
9/19/2022,7:50,57.441,14.133889,09/19/22 7:50:00 AM
9/19/2022,7:55,57.441,14.133889,09/19/22 7:55:00 AM
9/19/2022,8:00,57.441,14.133889,09/19/22 8:00:00 AM
9/19/2022,8:05,57.441,14.133889,09/19/22 8:05:00 AM
9/19/2022,8:10,57.441,14.133889,09/19/22 8:10:00 AM
9/19/2022,8:15,57.441,14.133889,09/19/22 8:15:00 AM
9/19/2022,8:20,57.441,14.133889,09/19/22 8:20:00 AM
9/19/2022,8:25,57.441,14.133889,09/19/22 8:25:00 AM
9/19/2022,8:30,57.441,14.133889,09/19/22 8:30:00 AM
9/19/2022,8:35,57.441,14.133889,09/19/22 8:35:00 AM
9/19/2022,8:40,57.441,14.133889,09/19/22 8:40:00 AM
9/19/2022,8:45,57.441,14.133889,09/19/22 8:45:00 AM
9/19/2022,8:50,57.614,14.230000,09/19/22 8:50:00 AM
9/19/2022,8:55,57.441,14.133889,09/19/22 8:55:00 AM
9/19/2022,9:00,57.614,14.230000,09/19/22 9:00:00 AM
9/19/2022,9:05,57.614,14.230000,09/19/22 9:05:00 AM
9/19/2022,9:10,57.614,14.230000,09/19/22 9:10:00 AM
9/19/2022,9:15,57.614,14.230000,09/19/22 9:15:00 AM
9/19/2022,9:20,57.614,14.230000,09/19/22 9:20:00 AM
9/19/2022,9:25,57.614,14.230000,09/19/22 9:25:00 AM
9/19/2022,9:30,57.614,14.230000,09/19/22 9:30:00 AM
9/19/2022,9:35,57.614,14.230000,09/19/22 9:35:00 AM
9/19/2022,9:40,57.614,14.230000,09/19/22 9:40:00 AM
9/19/2022,9:45,57.614,14.230000,09/19/22 9:45:00 AM
9/19/2022,9:50,57.614,14.230000,09/19/22 9:50:00 AM
9/19/2022,9:55,57.614,14.230000,09/19/22 9:55:00 AM
9/19/2022,10:00,57.785,14.325000,09/19/22 10:00:00 AM
9/19/2022,10:05,57.785,14.325000,09/19/22 10:05:00 AM
9/19/2022,10:10,57.785,14.325000,09/19/22 10:10:00 AM
9/19/2022,10:15,57.785,14.325000,09/19/22 10:15:00 AM
9/19/2022,10:20,57.785,14.325000,09/19/22 10:20:00 AM
9/19/2022,10:25,57.785,14.325000,09/19/22 10:25:00 AM
9/19/2022,10:30,57.785,14.325000,09/19/22 10:30:00 AM
9/19/2022,10:35,57.614,14.230000,09/19/22 10:35:00 AM
9/19/2022,10:40,57.614,14.230000,09/19/22 10:40:00 AM
9/19/2022,10:45,57.614,14.230000,09/19/22 10:45:00 AM
9/19/2022,10:50,57.614,14.230000,09/19/22 10:50:00 AM
9/19/2022,10:55,57.785,14.325000,09/19/22 10:55:00 AM
9/19/2022,11:00,57.785,14.325000,09/19/22 11:00:00 AM
9/19/2022,11:05,57.785,14.325000,09/19/22 11:05:00 AM
9/19/2022,11:10,57.785,14.325000,09/19/22 11:10:00 AM
9/19/2022,11:15,57.785,14.325000,09/19/22 11:15:00 AM
9/19/2022,11:20,57.785,14.325000,09/19/22 11:20:00 AM
9/19/2022,11:25,57.614,14.230000,09/19/22 11:25:00 AM
9/19/2022,11:30,57.614,14.230000,09/19/22 11:30:00 AM
9/19/2022,11:35,57.785,14.325000,09/19/22 11:35:00 AM
9/19/2022,11:40,57.785,14.325000,09/19/22 11:40:00 AM
9/19/2022,11:45,57.785,14.325000,09/19/22 11:45:00 AM
9/19/2022,11:50,57.785,14.325000,09/19/22 11:50:00 AM
9/19/2022,11:55,57.785,14.325000,09/19/22 11:55:00 AM
9/19/2022,12:00,57.785,14.325000,09/19/22 12:00:00 PM
9/19/2022,12:05,57.958,14.421111,09/19/22 12:05:00 PM
9/19/2022,12:10,57.958,14.421111,09/19/22 12:10:00 PM
9/19/2022,12:15,58.131,14.517222,09/19/22 12:15:00 PM
9/19/2022,12:20,58.303,14.612778,09/19/22 12:20:00 PM
9/19/2022,12:25,58.476,14.708889,09/19/22 12:25:00 PM
9/19/2022,12:30,58.476,14.708889,09/19/22 12:30:00 PM
9/19/2022,12:35,58.647,14.803889,09/19/22 12:35:00 PM
9/19/2022,12:40,58.82,14.900000,09/19/22 12:40:00 PM
9/19/2022,12:45,58.82,14.900000,09/19/22 12:45:00 PM
9/19/2022,12:50,58.993,14.996111,09/19/22 12:50:00 PM
9/19/2022,12:55,58.993,14.996111,09/19/22 12:55:00 PM
9/19/2022,13:00,58.993,14.996111,09/19/22 1:00:00 PM
9/19/2022,13:05,59.164,15.091111,09/19/22 1:05:00 PM
9/19/2022,13:10,59.164,15.091111,09/19/22 1:10:00 PM
9/19/2022,13:15,59.164,15.091111,09/19/22 1:15:00 PM
9/19/2022,13:20,59.337,15.187222,09/19/22 1:20:00 PM
9/19/2022,13:25,59.337,15.187222,09/19/22 1:25:00 PM
9/19/2022,13:30,59.337,15.187222,09/19/22 1:30:00 PM
9/19/2022,13:35,59.337,15.187222,09/19/22 1:35:00 PM
9/19/2022,13:40,59.337,15.187222,09/19/22 1:40:00 PM
9/19/2022,13:45,59.508,15.282222,09/19/22 1:45:00 PM
9/19/2022,13:50,59.508,15.282222,09/19/22 1:50:00 PM
9/19/2022,13:55,59.508,15.282222,09/19/22 1:55:00 PM
9/19/2022,14:00,59.508,15.282222,09/19/22 2:00:00 PM
9/19/2022,14:05,59.508,15.282222,09/19/22 2:05:00 PM
9/19/2022,14:10,59.508,15.282222,09/19/22 2:10:00 PM
9/19/2022,14:15,59.508,15.282222,09/19/22 2:15:00 PM
9/19/2022,14:20,59.508,15.282222,09/19/22 2:20:00 PM
9/19/2022,14:25,59.508,15.282222,09/19/22 2:25:00 PM
9/19/2022,14:30,59.508,15.282222,09/19/22 2:30:00 PM
9/19/2022,14:35,59.508,15.282222,09/19/22 2:35:00 PM
9/19/2022,14:40,59.68,15.377778,09/19/22 2:40:00 PM
9/19/2022,14:45,59.68,15.377778,09/19/22 2:45:00 PM
9/19/2022,14:50,59.68,15.377778,09/19/22 2:50:00 PM
9/19/2022,14:55,59.68,15.377778,09/19/22 2:55:00 PM
9/19/2022,15:00,59.68,15.377778,09/19/22 3:00:00 PM
9/19/2022,15:05,59.68,15.377778,09/19/22 3:05:00 PM
9/19/2022,15:10,59.68,15.377778,09/19/22 3:10:00 PM
9/19/2022,15:15,59.68,15.377778,09/19/22 3:15:00 PM
9/19/2022,15:20,59.68,15.377778,09/19/22 3:20:00 PM
9/19/2022,15:25,59.68,15.377778,09/19/22 3:25:00 PM
9/19/2022,15:30,59.68,15.377778,09/19/22 3:30:00 PM
9/19/2022,15:35,59.68,15.377778,09/19/22 3:35:00 PM
9/19/2022,15:40,59.68,15.377778,09/19/22 3:40:00 PM
9/19/2022,15:45,59.68,15.377778,09/19/22 3:45:00 PM
9/19/2022,15:50,59.68,15.377778,09/19/22 3:50:00 PM
9/19/2022,15:55,59.68,15.377778,09/19/22 3:55:00 PM
9/19/2022,16:00,59.68,15.377778,09/19/22 4:00:00 PM
9/19/2022,16:05,59.68,15.377778,09/19/22 4:05:00 PM
9/19/2022,16:10,59.68,15.377778,09/19/22 4:10:00 PM
9/19/2022,16:15,59.68,15.377778,09/19/22 4:15:00 PM
9/19/2022,16:20,59.68,15.377778,09/19/22 4:20:00 PM
9/19/2022,16:25,59.68,15.377778,09/19/22 4:25:00 PM
9/19/2022,16:30,59.68,15.377778,09/19/22 4:30:00 PM
9/19/2022,16:35,59.68,15.377778,09/19/22 4:35:00 PM
9/19/2022,16:40,59.68,15.377778,09/19/22 4:40:00 PM
9/19/2022,16:45,59.68,15.377778,09/19/22 4:45:00 PM
9/19/2022,16:50,59.68,15.377778,09/19/22 4:50:00 PM
9/19/2022,16:55,59.68,15.377778,09/19/22 4:55:00 PM
9/19/2022,17:00,59.68,15.377778,09/19/22 5:00:00 PM
9/19/2022,17:05,59.68,15.377778,09/19/22 5:05:00 PM
9/19/2022,17:10,59.68,15.377778,09/19/22 5:10:00 PM
9/19/2022,17:15,59.68,15.377778,09/19/22 5:15:00 PM
9/19/2022,17:20,59.68,15.377778,09/19/22 5:20:00 PM
9/19/2022,17:25,59.68,15.377778,09/19/22 5:25:00 PM
9/19/2022,17:30,59.68,15.377778,09/19/22 5:30:00 PM
9/19/2022,17:35,59.68,15.377778,09/19/22 5:35:00 PM
9/19/2022,17:40,59.68,15.377778,09/19/22 5:40:00 PM
9/19/2022,17:45,59.68,15.377778,09/19/22 5:45:00 PM
9/19/2022,17:50,59.68,15.377778,09/19/22 5:50:00 PM
9/19/2022,17:55,59.68,15.377778,09/19/22 5:55:00 PM
9/19/2022,18:00,59.68,15.377778,09/19/22 6:00:00 PM
9/19/2022,18:05,59.68,15.377778,09/19/22 6:05:00 PM
9/19/2022,18:10,59.68,15.377778,09/19/22 6:10:00 PM
9/19/2022,18:15,59.68,15.377778,09/19/22 6:15:00 PM
9/19/2022,18:20,59.68,15.377778,09/19/22 6:20:00 PM
9/19/2022,18:25,59.508,15.282222,09/19/22 6:25:00 PM
9/19/2022,18:30,59.508,15.282222,09/19/22 6:30:00 PM
9/19/2022,18:35,59.508,15.282222,09/19/22 6:35:00 PM
9/19/2022,18:40,59.508,15.282222,09/19/22 6:40:00 PM
9/19/2022,18:45,59.508,15.282222,09/19/22 6:45:00 PM
9/19/2022,18:50,59.508,15.282222,09/19/22 6:50:00 PM
9/19/2022,18:55,59.508,15.282222,09/19/22 6:55:00 PM
9/19/2022,19:00,59.508,15.282222,09/19/22 7:00:00 PM
9/19/2022,19:05,59.508,15.282222,09/19/22 7:05:00 PM
9/19/2022,19:10,59.508,15.282222,09/19/22 7:10:00 PM
9/19/2022,19:15,59.508,15.282222,09/19/22 7:15:00 PM
9/19/2022,19:20,59.508,15.282222,09/19/22 7:20:00 PM
9/19/2022,19:25,59.508,15.282222,09/19/22 7:25:00 PM
9/19/2022,19:30,59.508,15.282222,09/19/22 7:30:00 PM
9/19/2022,19:35,59.508,15.282222,09/19/22 7:35:00 PM
9/19/2022,19:40,59.508,15.282222,09/19/22 7:40:00 PM
9/19/2022,19:45,59.508,15.282222,09/19/22 7:45:00 PM
9/19/2022,19:50,59.508,15.282222,09/19/22 7:50:00 PM
9/19/2022,19:55,59.508,15.282222,09/19/22 7:55:00 PM
9/19/2022,20:00,59.508,15.282222,09/19/22 8:00:00 PM
9/19/2022,20:05,59.508,15.282222,09/19/22 8:05:00 PM
9/19/2022,20:10,59.508,15.282222,09/19/22 8:10:00 PM
9/19/2022,20:15,59.508,15.282222,09/19/22 8:15:00 PM
9/19/2022,20:20,59.508,15.282222,09/19/22 8:20:00 PM
9/19/2022,20:25,59.508,15.282222,09/19/22 8:25:00 PM
9/19/2022,20:30,59.68,15.377778,09/19/22 8:30:00 PM
9/19/2022,20:35,59.68,15.377778,09/19/22 8:35:00 PM
9/19/2022,20:40,59.68,15.377778,09/19/22 8:40:00 PM
9/19/2022,20:45,59.68,15.377778,09/19/22 8:45:00 PM
9/19/2022,20:50,59.68,15.377778,09/19/22 8:50:00 PM
9/19/2022,20:55,59.68,15.377778,09/19/22 8:55:00 PM
9/19/2022,21:00,59.68,15.377778,09/19/22 9:00:00 PM
9/19/2022,21:05,59.68,15.377778,09/19/22 9:05:00 PM
9/19/2022,21:10,59.68,15.377778,09/19/22 9:10:00 PM
9/19/2022,21:15,59.68,15.377778,09/19/22 9:15:00 PM
9/19/2022,21:20,59.68,15.377778,09/19/22 9:20:00 PM
9/19/2022,21:25,59.68,15.377778,09/19/22 9:25:00 PM
9/19/2022,21:30,59.68,15.377778,09/19/22 9:30:00 PM
9/19/2022,21:35,59.68,15.377778,09/19/22 9:35:00 PM
9/19/2022,21:40,59.68,15.377778,09/19/22 9:40:00 PM
9/19/2022,21:45,59.68,15.377778,09/19/22 9:45:00 PM
9/19/2022,21:50,59.68,15.377778,09/19/22 9:50:00 PM
9/19/2022,21:55,59.68,15.377778,09/19/22 9:55:00 PM
9/19/2022,22:00,59.68,15.377778,09/19/22 10:00:00 PM
9/19/2022,22:05,59.68,15.377778,09/19/22 10:05:00 PM
9/19/2022,22:10,59.68,15.377778,09/19/22 10:10:00 PM
9/19/2022,22:15,59.68,15.377778,09/19/22 10:15:00 PM
9/19/2022,22:20,59.68,15.377778,09/19/22 10:20:00 PM
9/19/2022,22:25,59.68,15.377778,09/19/22 10:25:00 PM
9/19/2022,22:30,59.68,15.377778,09/19/22 10:30:00 PM
9/19/2022,22:35,59.68,15.377778,09/19/22 10:35:00 PM
9/19/2022,22:40,59.68,15.377778,09/19/22 10:40:00 PM
9/19/2022,22:45,59.508,15.282222,09/19/22 10:45:00 PM
9/19/2022,22:50,59.508,15.282222,09/19/22 10:50:00 PM
9/19/2022,22:55,59.508,15.282222,09/19/22 10:55:00 PM
9/19/2022,23:00,59.508,15.282222,09/19/22 11:00:00 PM
9/19/2022,23:05,59.508,15.282222,09/19/22 11:05:00 PM
9/19/2022,23:10,59.508,15.282222,09/19/22 11:10:00 PM
9/19/2022,23:15,59.508,15.282222,09/19/22 11:15:00 PM
9/19/2022,23:20,59.508,15.282222,09/19/22 11:20:00 PM
9/19/2022,23:25,59.508,15.282222,09/19/22 11:25:00 PM
9/19/2022,23:30,59.508,15.282222,09/19/22 11:30:00 PM
9/19/2022,23:35,59.508,15.282222,09/19/22 11:35:00 PM
9/19/2022,23:40,59.508,15.282222,09/19/22 11:40:00 PM
9/19/2022,23:45,59.508,15.282222,09/19/22 11:45:00 PM
9/19/2022,23:50,59.508,15.282222,09/19/22 11:50:00 PM
9/19/2022,23:55,59.508,15.282222,09/19/22 11:55:00 PM
9/20/2022,0:00,59.508,15.282222,09/20/22 12:00:00 AM
9/20/2022,0:05,59.508,15.282222,09/20/22 12:05:00 AM
9/20/2022,0:10,59.337,15.187222,09/20/22 12:10:00 AM
9/20/2022,0:15,59.337,15.187222,09/20/22 12:15:00 AM
9/20/2022,0:20,59.337,15.187222,09/20/22 12:20:00 AM
9/20/2022,0:25,59.508,15.282222,09/20/22 12:25:00 AM
9/20/2022,0:30,59.337,15.187222,09/20/22 12:30:00 AM
9/20/2022,0:35,59.508,15.282222,09/20/22 12:35:00 AM
9/20/2022,0:40,59.508,15.282222,09/20/22 12:40:00 AM
9/20/2022,0:45,59.508,15.282222,09/20/22 12:45:00 AM
9/20/2022,0:50,59.337,15.187222,09/20/22 12:50:00 AM
9/20/2022,0:55,59.337,15.187222,09/20/22 12:55:00 AM
9/20/2022,1:00,59.337,15.187222,09/20/22 1:00:00 AM
9/20/2022,1:05,59.337,15.187222,09/20/22 1:05:00 AM
9/20/2022,1:10,59.337,15.187222,09/20/22 1:10:00 AM
9/20/2022,1:15,59.337,15.187222,09/20/22 1:15:00 AM
9/20/2022,1:20,59.337,15.187222,09/20/22 1:20:00 AM
9/20/2022,1:25,59.337,15.187222,09/20/22 1:25:00 AM
9/20/2022,1:30,59.337,15.187222,09/20/22 1:30:00 AM
9/20/2022,1:35,59.337,15.187222,09/20/22 1:35:00 AM
9/20/2022,1:40,59.337,15.187222,09/20/22 1:40:00 AM
9/20/2022,1:45,59.337,15.187222,09/20/22 1:45:00 AM
9/20/2022,1:50,59.337,15.187222,09/20/22 1:50:00 AM
9/20/2022,1:55,59.337,15.187222,09/20/22 1:55:00 AM
9/20/2022,2:00,59.337,15.187222,09/20/22 2:00:00 AM
9/20/2022,2:05,59.337,15.187222,09/20/22 2:05:00 AM
9/20/2022,2:10,59.337,15.187222,09/20/22 2:10:00 AM
9/20/2022,2:15,59.337,15.187222,09/20/22 2:15:00 AM
9/20/2022,2:20,59.337,15.187222,09/20/22 2:20:00 AM
9/20/2022,2:25,59.337,15.187222,09/20/22 2:25:00 AM
9/20/2022,2:30,59.337,15.187222,09/20/22 2:30:00 AM
9/20/2022,2:35,59.337,15.187222,09/20/22 2:35:00 AM
9/20/2022,2:40,59.337,15.187222,09/20/22 2:40:00 AM
9/20/2022,2:45,59.337,15.187222,09/20/22 2:45:00 AM
9/20/2022,2:50,59.337,15.187222,09/20/22 2:50:00 AM
9/20/2022,2:55,59.337,15.187222,09/20/22 2:55:00 AM
9/20/2022,3:00,59.337,15.187222,09/20/22 3:00:00 AM
9/20/2022,3:05,59.337,15.187222,09/20/22 3:05:00 AM
9/20/2022,3:10,59.337,15.187222,09/20/22 3:10:00 AM
9/20/2022,3:15,59.337,15.187222,09/20/22 3:15:00 AM
9/20/2022,3:20,59.337,15.187222,09/20/22 3:20:00 AM
9/20/2022,3:25,59.337,15.187222,09/20/22 3:25:00 AM
9/20/2022,3:30,59.337,15.187222,09/20/22 3:30:00 AM
9/20/2022,3:35,59.337,15.187222,09/20/22 3:35:00 AM
9/20/2022,3:40,59.337,15.187222,09/20/22 3:40:00 AM
9/20/2022,3:45,59.337,15.187222,09/20/22 3:45:00 AM
9/20/2022,3:50,59.337,15.187222,09/20/22 3:50:00 AM
9/20/2022,3:55,59.337,15.187222,09/20/22 3:55:00 AM
9/20/2022,4:00,59.337,15.187222,09/20/22 4:00:00 AM
9/20/2022,4:05,59.164,15.091111,09/20/22 4:05:00 AM
9/20/2022,4:10,59.164,15.091111,09/20/22 4:10:00 AM
9/20/2022,4:15,59.164,15.091111,09/20/22 4:15:00 AM
9/20/2022,4:20,59.164,15.091111,09/20/22 4:20:00 AM
9/20/2022,4:25,59.164,15.091111,09/20/22 4:25:00 AM
9/20/2022,4:30,59.164,15.091111,09/20/22 4:30:00 AM
9/20/2022,4:35,59.164,15.091111,09/20/22 4:35:00 AM
9/20/2022,4:40,59.164,15.091111,09/20/22 4:40:00 AM
9/20/2022,4:45,59.164,15.091111,09/20/22 4:45:00 AM
9/20/2022,4:50,59.164,15.091111,09/20/22 4:50:00 AM
9/20/2022,4:55,59.164,15.091111,09/20/22 4:55:00 AM
9/20/2022,5:00,59.164,15.091111,09/20/22 5:00:00 AM
9/20/2022,5:05,59.164,15.091111,09/20/22 5:05:00 AM
9/20/2022,5:10,59.164,15.091111,09/20/22 5:10:00 AM
9/20/2022,5:15,59.164,15.091111,09/20/22 5:15:00 AM
9/20/2022,5:20,59.164,15.091111,09/20/22 5:20:00 AM
9/20/2022,5:25,59.164,15.091111,09/20/22 5:25:00 AM
9/20/2022,5:30,59.164,15.091111,09/20/22 5:30:00 AM
9/20/2022,5:35,59.164,15.091111,09/20/22 5:35:00 AM
9/20/2022,5:40,59.164,15.091111,09/20/22 5:40:00 AM
9/20/2022,5:45,59.164,15.091111,09/20/22 5:45:00 AM
9/20/2022,5:50,59.164,15.091111,09/20/22 5:50:00 AM
9/20/2022,5:55,59.164,15.091111,09/20/22 5:55:00 AM
9/20/2022,6:00,59.164,15.091111,09/20/22 6:00:00 AM
9/20/2022,6:05,59.164,15.091111,09/20/22 6:05:00 AM
9/20/2022,6:10,59.164,15.091111,09/20/22 6:10:00 AM
9/20/2022,6:15,59.164,15.091111,09/20/22 6:15:00 AM
9/20/2022,6:20,59.164,15.091111,09/20/22 6:20:00 AM
9/20/2022,6:25,59.164,15.091111,09/20/22 6:25:00 AM
9/20/2022,6:30,59.164,15.091111,09/20/22 6:30:00 AM
9/20/2022,6:35,59.164,15.091111,09/20/22 6:35:00 AM
9/20/2022,6:40,59.164,15.091111,09/20/22 6:40:00 AM
9/20/2022,6:45,59.164,15.091111,09/20/22 6:45:00 AM
